/home/reyerchu/_dens_priv/wt-jdrc1177	6aa0d6abf1762c84710a5970d67fac623cbc82ad	HEAD_SAME	6aa0d6abf1762c84710a5970d67fac623cbc82ad	c5aef1e6c1def41977e86d1183c125c0d7cebaff	mod=0	untracked=0
/home/reyerchu/_jcapture	b6aaf660853105a793ee90fcf6fe39c07851ce1b	HEAD_SAME	b6aaf660853105a793ee90fcf6fe39c07851ce1b	f7da1cd5fbcc0d6a0e17ffd32096c1c01a8569a6	mod=0	untracked=0
/home/reyerchu/jf-63x8-work/basejm9	8a9c5ad9efdf732fab58171422a145c032c62b47	HEAD_SAME	8a9c5ad9efdf732fab58171422a145c032c62b47	ee8757a87de66431f29b37e62402aeb1c95157e1	mod=0	untracked=0
/home/reyerchu/_jfeas_base	e36d81c0a39dfa2ac496c4f683e7a21fb4fbf075	HEAD_SAME	e36d81c0a39dfa2ac496c4f683e7a21fb4fbf075	f2a0cd7378823e7b4718882d6ca38102fad753ac	mod=0	untracked=0
/home/reyerchu/_jppa_closure/tree	fe08aed032b96d061f352bdd9dc70faf9f0021c7	HEAD_SAME	fe08aed032b96d061f352bdd9dc70faf9f0021c7	2d3840d9c88e654b772ea965483e90723b5b8a8b	mod=0	untracked=0
/home/reyerchu/_jppa_fixtures/tree	0dc3e9e7f81486e2594a191ea0ec1f8beb5c5dd1	HEAD_SAME	0dc3e9e7f81486e2594a191ea0ec1f8beb5c5dd1	dfc69a79a3fb4ebe9efa02610820784bc262c03c	mod=0	untracked=0
/home/reyerchu/_jppa_power/base	867de428920c708934f06411fc91225dc4f58fe6	HEAD_SAME	867de428920c708934f06411fc91225dc4f58fe6	7840974874537d10d0952057f06857f4b699ec38	mod=0	untracked=0
/home/reyerchu/wt-main62	6dfe15a329e6e1fbd621d0bfaadaed41c3c5db9a	HEAD_SAME	6dfe15a329e6e1fbd621d0bfaadaed41c3c5db9a	6a4860a27dea3d1fa79e740bb60f154171d5f2c5	mod=0	untracked=0
/tmp/claude-1000/-home-reyerchu-vibe-ic/0144f922-cbe4-48a4-937e-a5e723ca0cec/scratchpad/wt-base	867de428920c708934f06411fc91225dc4f58fe6	HEAD_SAME	867de428920c708934f06411fc91225dc4f58fe6	7840974874537d10d0952057f06857f4b699ec38	mod=0	untracked=0
/home/reyerchu/_cpath_priv/tree	af1072b95b8f1eedbb59a7ac0fc4c0b083e34cbf	HEAD_SAME	af1072b95b8f1eedbb59a7ac0fc4c0b083e34cbf	e1a88895df4ee979aeab1063d0ea52a20f7c58bf	mod=0	untracked=0
/home/reyerchu/_fix11	8e858cc68b8ff6e9289997b76412be26bf6b0237	HEAD_SAME	8e858cc68b8ff6e9289997b76412be26bf6b0237	f592bde8eee57d43d50daf2cff600ee0a86d6dc0	mod=0	untracked=0
/home/reyerchu/_fix11_base	d45922bc380e7d31e949f7988a246aff3b355cc0	HEAD_SAME	d45922bc380e7d31e949f7988a246aff3b355cc0	7838753d17e3955e7760aa15300f40a7acbd744b	mod=0	untracked=0
/home/reyerchu/_gk1347	aa3b3676873a35d9ec3c67cdc0598cecb65357af	HEAD_SAME	aa3b3676873a35d9ec3c67cdc0598cecb65357af	24c6f77a8b889f7b92ff37c62417b2223a939bfc	mod=0	untracked=0
/home/reyerchu/_gk1734	89d4fb6ea5ae9ae149c4d8299083d466bd94a13f	HEAD_SAME	89d4fb6ea5ae9ae149c4d8299083d466bd94a13f	d1076cae5b4d3f04bf091272a229f4f6f075f3b1	mod=0	untracked=0
/home/reyerchu/_i1348	b74d5d0a4c25564584ba3e5ad2b4862b313e9141	HEAD_SAME	b74d5d0a4c25564584ba3e5ad2b4862b313e9141	8ce623317c1e4fc7ae79fe82b7778a9c898e9411	mod=0	untracked=0
/home/reyerchu/_jfeas	b7698b9d60988c350dc0bbaa0e88f8316518fe3a	HEAD_SAME	b7698b9d60988c350dc0bbaa0e88f8316518fe3a	24f2a562ad9e40056769186b678a2c44099331e0	mod=0	untracked=0
